time,temperature,windspeed,winddirection
2021-05-14T17:00,18.1,18.1,275
2021-05-14T18:00,16.3,21.0,276
2021-05-14T19:00,14.2,19.8,272
2021-05-14T20:00,13.3,17.3,272
2021-05-14T21:00,12.5,16.6,271
2021-05-14T22:00,11.6,15.8,269
2021-05-14T23:00,11.0,15.1,267
2021-05-15T00:00,10.5,14.0,269
2021-05-15T01:00,10.4,12.0,263
2021-05-15T02:00,10.4,10.7,258
2021-05-15T03:00,10.4,12.9,257
2021-05-15T04:00,10.0,13.9,260
2021-05-15T05:00,10.2,13.9,260
2021-05-15T06:00,11.1,16.0,261
2021-05-15T07:00,11.4,14.9,263
2021-05-15T08:00,11.9,14.8,264
2021-05-15T09:00,13.9,15.9,267
2021-05-15T10:00,15.4,18.4,268
2021-05-15T11:00,16.7,19.5,272
2021-05-15T12:00,17.5,19.1,269
2021-05-15T13:00,18.1,16.9,269
2021-05-15T14:00,18.7,13.4,265
2021-05-15T15:00,19.0,11.1,257
2021-05-15T16:00,18.9,10.7,250
2021-05-15T17:00,18.4,9.7,255
2021-05-15T18:00,17.6,5.1,262
2021-05-15T19:00,16.2,2.3,141
2021-05-15T20:00,15.0,7.9,141
2021-05-15T21:00,15.0,9.1,146
2021-05-15T22:00,13.9,10.7,140
2021-05-15T23:00,13.0,11.2,140
2021-05-16T00:00,12.6,11.6,150
2021-05-16T01:00,12.3,11.2,140
2021-05-16T02:00,12.3,13.4,153
2021-05-16T03:00,11.7,7.8,124
2021-05-16T04:00,11.4,12.1,113
2021-05-16T05:00,11.5,11.8,113
2021-05-16T06:00,12.4,13.1,127
2021-05-16T07:00,13.5,15.8,137
2021-05-16T08:00,15.0,15.8,145
2021-05-16T09:00,16.0,15.6,157
2021-05-16T10:00,16.5,13.7,183
2021-05-16T11:00,17.3,9.1,189
2021-05-16T12:00,17.7,10.3,192
2021-05-16T13:00,18.5,13.6,191
2021-05-16T14:00,17.9,16.2,212
2021-05-16T15:00,14.5,21.9,207
2021-05-16T16:00,13.1,10.6,204
2021-05-16T17:00,13.2,10.1,207
2021-05-16T18:00,13.3,9.9,213
2021-05-16T19:00,12.9,8.7,204
2021-05-16T20:00,12.6,9.7,202
2021-05-16T21:00,12.2,9.2,201
2021-05-16T22:00,11.7,7.6,211
2021-05-16T23:00,11.1,7.7,221
2021-05-17T00:00,10.4,8.1,212
2021-05-17T01:00,10.0,6.8,205
2021-05-17T02:00,9.7,7.1,195
2021-05-17T03:00,9.3,7.7,208
2021-05-17T04:00,9.2,5.8,176
2021-05-17T05:00,9.9,6.1,152
2021-05-17T06:00,11.4,8.2,165
2021-05-17T07:00,13.3,8.6,178
2021-05-17T08:00,15.4,7.9,196
2021-05-17T09:00,17.1,8.0,188
2021-05-17T10:00,18.3,9.0,182
2021-05-17T11:00,19.3,10.5,174
2021-05-17T12:00,20.1,10.6,190
2021-05-17T13:00,20.4,9.8,197
2021-05-17T14:00,20.6,8.9,194
2021-05-17T15:00,19.8,8.4,170
2021-05-17T16:00,19.5,7.9,141
2021-05-17T17:00,18.9,9.1,108
2021-05-17T18:00,18.3,6.7,106
2021-05-17T19:00,16.9,4.2,301
2021-05-17T20:00,15.1,12.7,299
2021-05-17T21:00,13.4,13.0,312
2021-05-17T22:00,12.8,13.0,332
2021-05-17T23:00,12.4,10.1,333
2021-05-18T00:00,11.7,9.8,298
2021-05-18T01:00,11.9,11.5,311
2021-05-18T02:00,11.8,12.0,311
2021-05-18T03:00,11.6,12.8,322
2021-05-18T04:00,11.5,11.8,322
2021-05-18T05:00,11.6,10.5,319
2021-05-18T06:00,11.8,11.5,309
2021-05-18T07:00,12.1,13.2,315
2021-05-18T08:00,13.2,14.0,316
2021-05-18T09:00,15.5,15.3,304
2021-05-18T10:00,17.3,18.7,293
2021-05-18T11:00,16.7,21.4,297
2021-05-18T12:00,15.5,20.1,297
2021-05-18T13:00,16.1,20.8,296
2021-05-18T14:00,16.5,21.1,300
2021-05-18T15:00,16.6,20.3,300
2021-05-18T16:00,15.7,20.8,304
2021-05-18T17:00,14.9,19.0,307
2021-05-18T18:00,13.7,19.9,314
2021-05-18T19:00,12.8,19.9,316
2021-05-18T20:00,12.0,17.1,311
2021-05-18T21:00,11.4,14.1,308
2021-05-18T22:00,11.1,13.8,303
2021-05-18T23:00,10.8,13.5,304
2021-05-19T00:00,10.6,12.5,303
2021-05-19T01:00,10.4,12.4,306
2021-05-19T02:00,10.2,13.0,298
2021-05-19T03:00,10.0,14.8,304
2021-05-19T04:00,9.9,13.2,315
2021-05-19T05:00,9.9,10.7,318
2021-05-19T06:00,10.2,11.2,312
2021-05-19T07:00,10.2,12.0,303
2021-05-19T08:00,10.5,13.5,295
2021-05-19T09:00,11.5,14.2,300
2021-05-19T10:00,12.4,15.1,298
2021-05-19T11:00,12.9,17.5,302
2021-05-19T12:00,13.8,17.1,311
2021-05-19T13:00,14.3,16.1,310
2021-05-19T14:00,15.5,16.9,310
2021-05-19T15:00,15.7,16.5,314
2021-05-19T16:00,15.5,16.1,321
2021-05-19T17:00,15.0,15.0,339
2021-05-19T18:00,13.9,13.7,346
2021-05-19T19:00,12.4,10.5,352
2021-05-19T20:00,11.5,7.2,342
2021-05-19T21:00,10.9,7.3,327
2021-05-19T22:00,10.2,7.8,326
2021-05-19T23:00,9.8,7.4,321
2021-05-20T00:00,9.3,8.2,311
2021-05-20T01:00,8.8,9.2,309
2021-05-20T02:00,8.4,10.0,311
2021-05-20T03:00,8.0,9.4,313
2021-05-20T04:00,7.7,10.2,309
2021-05-20T05:00,8.2,11.5,314
2021-05-20T06:00,9.4,13.6,323
2021-05-20T07:00,11.0,15.3,317
2021-05-20T08:00,12.6,17.3,313
2021-05-20T09:00,14.1,19.1,317
2021-05-20T10:00,15.3,19.6,319
2021-05-20T11:00,16.2,19.1,317
2021-05-20T12:00,17.0,19.4,313
2021-05-20T13:00,17.3,20.4,314
2021-05-20T14:00,17.3,21.1,317
2021-05-20T15:00,16.2,16.5,324
2021-05-20T16:00,16.0,19.5,332
2021-05-20T17:00,15.0,16.2,328
2021-05-20T18:00,14.6,14.3,311
2021-05-20T19:00,13.4,12.0,303
2021-05-20T20:00,12.2,9.8,287
2021-05-20T21:00,11.2,9.5,279
2021-05-20T22:00,10.5,9.5,281
2021-05-20T23:00,9.8,8.8,279
2021-05-21T00:00,9.2,8.0,265
2021-05-21T01:00,8.8,9.3,254
2021-05-21T02:00,8.4,10.0,244
2021-05-21T03:00,8.1,10.5,248
2021-05-21T04:00,7.9,10.2,247
2021-05-21T05:00,8.7,9.8,242
2021-05-21T06:00,10.2,11.8,243
2021-05-21T07:00,11.8,13.8,242
2021-05-21T08:00,13.1,15.1,242
2021-05-21T09:00,14.9,17.1,231
2021-05-21T10:00,16.2,17.6,227
2021-05-21T11:00,17.1,17.8,222
2021-05-21T12:00,18.1,19.1,221
2021-05-21T13:00,18.7,19.2,220
2021-05-21T14:00,18.4,17.6,227
2021-05-21T15:00,18.2,14.4,202
2021-05-21T16:00,17.5,13.4,207
2021-05-21T17:00,18.4,19.3,217
2021-05-21T18:00,17.4,18.1,224
2021-05-21T19:00,16.3,15.5,216
2021-05-21T20:00,15.6,18.4,211
2021-05-21T21:00,15.1,17.6,208
2021-05-21T22:00,14.9,17.0,212
2021-05-21T23:00,14.5,18.1,211
2021-05-22T00:00,13.9,21.4,222
2021-05-22T01:00,12.9,14.5,207
2021-05-22T02:00,12.7,12.6,217
2021-05-22T03:00,11.8,13.7,210
2021-05-22T04:00,11.7,14.3,205
2021-05-22T05:00,12.0,11.0,191
2021-05-22T06:00,13.2,13.0,208
2021-05-22T07:00,13.8,13.4,211
2021-05-22T08:00,14.9,12.0,221
2021-05-22T09:00,15.1,15.8,207
2021-05-22T10:00,13.4,11.6,206
2021-05-22T11:00,13.1,10.5,176
2021-05-22T12:00,12.5,12.9,216
2021-05-22T13:00,11.6,13.2,244
2021-05-22T14:00,12.0,14.1,232
2021-05-22T15:00,12.2,14.0,235
2021-05-22T16:00,11.8,15.5,245
2021-05-22T17:00,12.1,17.5,261
2021-05-22T18:00,12.2,16.3,248
2021-05-22T19:00,11.5,13.7,247
2021-05-22T20:00,10.3,11.5,229
2021-05-22T21:00,9.5,13.2,227
2021-05-22T22:00,9.5,13.8,221
2021-05-22T23:00,9.1,14.3,231
2021-05-23T00:00,8.5,12.9,234
2021-05-23T01:00,8.3,14.9,238
2021-05-23T02:00,8.1,14.2,243
2021-05-23T03:00,7.9,13.3,237
2021-05-23T04:00,8.2,13.8,237
2021-05-23T05:00,8.8,13.6,230
2021-05-23T06:00,10.3,17.2,244
2021-05-23T07:00,11.8,18.5,249
2021-05-23T08:00,13.4,22.3,256
2021-05-23T09:00,14.7,21.7,265
2021-05-23T10:00,16.8,22.4,259
2021-05-23T11:00,17.5,23.6,263
2021-05-23T12:00,17.8,23.6,263
2021-05-23T13:00,18.3,21.6,255
2021-05-23T14:00,17.4,22.1,264
2021-05-23T15:00,17.3,21.8,257
2021-05-23T16:00,16.6,18.5,257
2021-05-23T17:00,15.5,18.9,262
2021-05-23T18:00,14.6,15.9,266
2021-05-23T19:00,13.6,12.8,260
2021-05-23T20:00,12.6,10.1,264
2021-05-23T21:00,11.8,10.2,260
2021-05-23T22:00,11.1,10.7,258
2021-05-23T23:00,10.4,10.4,256
2021-05-24T00:00,9.8,11.5,270
2021-05-24T01:00,9.2,10.1,274
2021-05-24T02:00,8.8,8.7,265
2021-05-24T03:00,8.4,7.9,267
2021-05-24T04:00,8.1,7.2,267
2021-05-24T05:00,9.0,6.5,273
2021-05-24T06:00,10.7,5.1,262
2021-05-24T07:00,12.6,4.1,218
2021-05-24T08:00,14.4,6.2,201
2021-05-24T09:00,15.9,8.0,198
2021-05-24T10:00,17.0,10.4,194
2021-05-24T11:00,17.8,10.8,182
2021-05-24T12:00,18.5,12.6,185
2021-05-24T13:00,18.7,11.5,180
2021-05-24T14:00,19.2,12.4,172
2021-05-24T15:00,19.3,12.6,167
2021-05-24T16:00,19.3,14.0,154
2021-05-24T17:00,18.8,14.2,150
2021-05-24T18:00,18.0,14.5,138
2021-05-24T19:00,16.5,15.3,135
2021-05-24T20:00,15.6,13.9,127
2021-05-24T21:00,15.4,16.8,121
2021-05-24T22:00,15.0,16.3,135
2021-05-24T23:00,15.0,15.7,127
2021-05-25T00:00,14.7,18.0,127
2021-05-25T01:00,14.6,16.0,126
2021-05-25T02:00,14.3,18.1,149
2021-05-25T03:00,12.6,17.4,130
2021-05-25T04:00,12.5,16.8,137
2021-05-25T05:00,12.5,15.1,140
2021-05-25T06:00,12.5,20.2,169
2021-05-25T07:00,12.1,16.5,190
2021-05-25T08:00,12.2,12.0,189
2021-05-25T09:00,12.6,10.8,176
2021-05-25T10:00,13.2,11.2,186
2021-05-25T11:00,13.6,13.7,210
2021-05-25T12:00,13.7,12.6,217
2021-05-25T13:00,17.3,16.5,247
2021-05-25T14:00,16.5,17.7,274
2021-05-25T15:00,17.8,21.7,277
2021-05-25T16:00,16.9,19.1,281
2021-05-25T17:00,16.0,17.6,285
2021-05-25T18:00,13.2,22.0,260
2021-05-25T19:00,11.6,15.3,261
2021-05-25T20:00,11.8,13.7,240
2021-05-25T21:00,10.9,17.2,237
2021-05-25T22:00,11.0,8.7,225
2021-05-25T23:00,10.2,12.8,220
2021-05-26T00:00,10.0,16.6,229
2021-05-26T01:00,9.4,15.7,238
2021-05-26T02:00,8.9,16.7,237
2021-05-26T03:00,8.1,17.4,236
2021-05-26T04:00,7.8,17.4,236
2021-05-26T05:00,8.4,17.6,235
2021-05-26T06:00,9.6,17.5,238
2021-05-26T07:00,11.4,19.2,240
2021-05-26T08:00,12.8,20.6,234
2021-05-26T09:00,14.1,21.6,226
2021-05-26T10:00,13.8,19.6,227
2021-05-26T11:00,15.5,22.0,230
2021-05-26T12:00,15.2,19.5,231
2021-05-26T13:00,17.4,21.0,232
2021-05-26T14:00,18.6,21.4,229
2021-05-26T15:00,17.2,18.4,222
2021-05-26T16:00,17.9,21.6,217
2021-05-26T17:00,17.5,19.8,217
2021-05-26T18:00,16.1,16.1,230
2021-05-26T19:00,14.6,12.5,219
2021-05-26T20:00,13.9,7.6,205
2021-05-26T21:00,13.7,10.5,211
2021-05-26T22:00,13.8,9.8,163
2021-05-26T23:00,13.2,7.0,192
2021-05-27T00:00,12.2,8.0,275
2021-05-27T01:00,11.3,8.1,283
2021-05-27T02:00,11.2,4.5,241
2021-05-27T03:00,11.3,5.2,168
2021-05-27T04:00,11.2,10.9,186
2021-05-27T05:00,11.3,12.1,207
2021-05-27T06:00,12.2,15.6,232
2021-05-27T07:00,12.5,19.9,238
2021-05-27T08:00,13.5,21.5,249
2021-05-27T09:00,15.0,22.0,252
2021-05-27T10:00,16.3,22.1,251
2021-05-27T11:00,16.6,21.5,261
2021-05-27T12:00,17.0,20.3,263
2021-05-27T13:00,17.7,18.8,253
2021-05-27T14:00,17.3,19.0,255
2021-05-27T15:00,16.0,16.2,258
2021-05-27T16:00,16.5,12.8,254
2021-05-27T17:00,16.4,11.3,253
2021-05-27T18:00,15.9,9.8,262
2021-05-27T19:00,14.8,8.0,278
2021-05-27T20:00,13.6,5.9,284
2021-05-27T21:00,12.9,6.8,267
2021-05-27T22:00,12.2,3.8,253
2021-05-27T23:00,11.8,5.2,254
2021-05-28T00:00,11.1,6.1,273
2021-05-28T01:00,10.5,7.6,265
2021-05-28T02:00,9.7,7.6,270
2021-05-28T03:00,9.3,7.2,267
2021-05-28T04:00,8.9,6.9,264
2021-05-28T05:00,9.7,8.3,270
2021-05-28T06:00,10.6,9.0,275
2021-05-28T07:00,12.0,10.8,268
2021-05-28T08:00,13.4,11.9,272
2021-05-28T09:00,15.0,12.3,267
2021-05-28T10:00,15.8,13.2,259
2021-05-28T11:00,16.6,15.2,263
2021-05-28T12:00,16.9,17.3,266
2021-05-28T13:00,16.3,17.0,265
2021-05-28T14:00,16.8,15.5,265
2021-05-28T15:00,17.2,15.2,266
2021-05-28T16:00,16.8,14.0,271
2021-05-28T17:00,16.4,14.5,277
2021-05-28T18:00,15.5,14.7,287
2021-05-28T19:00,13.5,13.8,290
2021-05-28T20:00,12.5,11.3,301
2021-05-28T21:00,11.7,8.7,300
2021-05-28T22:00,11.0,7.4,293
2021-05-28T23:00,10.4,7.8,292
2021-05-29T00:00,9.9,8.9,310
2021-05-29T01:00,9.5,9.9,341
2021-05-29T02:00,9.2,9.3,347
2021-05-29T03:00,9.6,9.2,339
2021-05-29T04:00,9.4,10.5,338
2021-05-29T05:00,8.9,11.3,338
2021-05-29T06:00,9.2,11.0,341
2021-05-29T07:00,10.9,10.8,339
2021-05-29T08:00,12.5,10.8,323
2021-05-29T09:00,13.7,12.7,317
2021-05-29T10:00,13.8,13.6,320
2021-05-29T11:00,14.1,12.0,321
2021-05-29T12:00,14.8,12.0,327
2021-05-29T13:00,14.8,12.8,328
2021-05-29T14:00,15.4,14.9,340
2021-05-29T15:00,14.4,14.0,359
2021-05-29T16:00,15.0,12.4,10
2021-05-29T17:00,14.4,13.8,20
2021-05-29T18:00,13.7,13.0,19
2021-05-29T19:00,12.7,10.6,10
2021-05-29T20:00,11.7,9.4,358
2021-05-29T21:00,11.1,9.8,354
2021-05-29T22:00,10.3,9.4,356
2021-05-29T23:00,9.7,9.4,353
2021-05-30T00:00,9.3,9.8,354
2021-05-30T01:00,9.7,11.0,349
2021-05-30T02:00,9.6,11.3,351
2021-05-30T03:00,9.5,12.0,353
2021-05-30T04:00,9.3,11.5,356
2021-05-30T05:00,9.5,11.6,355
2021-05-30T06:00,10.1,13.3,357
2021-05-30T07:00,10.9,14.0,359
2021-05-30T08:00,12.5,14.8,4
2021-05-30T09:00,14.3,16.2,4
2021-05-30T10:00,15.8,17.7,4
2021-05-30T11:00,16.8,17.6,11
2021-05-30T12:00,17.0,17.5,14
2021-05-30T13:00,17.7,19.7,18
2021-05-30T14:00,17.7,20.7,23
2021-05-30T15:00,17.1,21.1,20
2021-05-30T16:00,16.6,19.0,29
2021-05-30T17:00,16.1,20.5,34
2021-05-30T18:00,15.5,17.2,33
2021-05-30T19:00,14.5,12.8,32
2021-05-30T20:00,13.3,11.3,22
2021-05-30T21:00,12.9,11.2,33
2021-05-30T22:00,12.6,10.9,34
2021-05-30T23:00,12.2,11.0,32
2021-05-31T00:00,11.4,11.4,28
2021-05-31T01:00,10.1,9.9,19
2021-05-31T02:00,9.5,8.9,14
2021-05-31T03:00,9.0,9.3,13
2021-05-31T04:00,8.8,9.1,7
2021-05-31T05:00,9.4,10.5,16
2021-05-31T06:00,10.7,10.3,25
2021-05-31T07:00,10.6,9.5,29
2021-05-31T08:00,12.2,9.2,31
2021-05-31T09:00,15.5,12.3,32
2021-05-31T10:00,16.7,16.2,32
2021-05-31T11:00,17.3,16.4,38
2021-05-31T12:00,17.1,16.6,49
2021-05-31T13:00,16.8,15.0,48
2021-05-31T14:00,16.8,15.7,20
2021-05-31T15:00,16.1,15.9,13
2021-05-31T16:00,15.8,12.6,31
2021-05-31T17:00,16.1,9.8,54
2021-05-31T18:00,16.0,8.0,54
2021-05-31T19:00,14.8,3.2,27
2021-05-31T20:00,14.5,5.2,12
2021-05-31T21:00,14.2,4.5,14
2021-05-31T22:00,13.9,4.3,355
2021-05-31T23:00,13.6,5.1,8
2021-06-01T00:00,13.1,5.8,7
2021-06-01T01:00,12.2,5.1,356
2021-06-01T02:00,11.6,3.3,354
2021-06-01T03:00,11.2,3.3,311
2021-06-01T04:00,11.2,5.8,270
2021-06-01T05:00,12.0,4.9,253
2021-06-01T06:00,13.2,5.7,252
2021-06-01T07:00,15.0,6.9,261
2021-06-01T08:00,16.6,7.3,237
2021-06-01T09:00,17.9,8.2,232
2021-06-01T10:00,18.9,8.9,238
2021-06-01T11:00,17.8,11.2,264
2021-06-01T12:00,17.1,10.2,278
2021-06-01T13:00,17.9,7.2,270
2021-06-01T14:00,18.4,6.0,213
2021-06-01T15:00,18.0,10.0,167
2021-06-01T16:00,17.2,11.4,162
2021-06-01T17:00,16.9,9.4,173
2021-06-01T18:00,16.6,8.4,173
2021-06-01T19:00,16.2,6.4,164
2021-06-01T20:00,15.6,6.4,153
2021-06-01T21:00,15.2,5.8,150
2021-06-01T22:00,14.8,5.9,133
2021-06-01T23:00,14.5,8.2,139
2021-06-02T00:00,14.0,9.5,143
2021-06-02T01:00,13.1,10.0,131
2021-06-02T02:00,12.7,8.7,128
2021-06-02T03:00,12.9,7.8,124
2021-06-02T04:00,13.0,8.4,115
2021-06-02T05:00,13.2,10.0,111
2021-06-02T06:00,14.4,11.2,123
2021-06-02T07:00,16.1,10.0,128
2021-06-02T08:00,17.5,9.5,115
2021-06-02T09:00,18.7,10.9,98
2021-06-02T10:00,19.4,12.2,88
2021-06-02T11:00,18.3,12.7,98
2021-06-02T12:00,18.4,11.7,101
2021-06-02T13:00,18.0,15.2,95
2021-06-02T14:00,18.1,13.8,84
2021-06-02T15:00,19.4,11.3,81
2021-06-02T16:00,19.7,11.6,85
2021-06-02T17:00,19.3,14.1,93
2021-06-02T18:00,18.0,10.5,94
2021-06-02T19:00,17.6,6.1,93
2021-06-02T20:00,17.1,5.1,86
2021-06-02T21:00,16.8,5.5,79
2021-06-02T22:00,16.3,5.9,76
2021-06-02T23:00,15.8,6.3,59
2021-06-03T00:00,15.5,5.9,52
2021-06-03T01:00,15.2,5.9,38
2021-06-03T02:00,14.9,7.7,41
2021-06-03T03:00,14.6,7.6,45
2021-06-03T04:00,14.3,6.9,51
2021-06-03T05:00,14.3,7.5,55
2021-06-03T06:00,15.2,8.1,58
2021-06-03T07:00,16.6,7.7,49
2021-06-03T08:00,16.5,8.7,45
2021-06-03T09:00,17.1,7.6,45
2021-06-03T10:00,18.9,6.1,50
2021-06-03T11:00,21.4,6.4,63
2021-06-03T12:00,22.4,7.4,61
2021-06-03T13:00,22.1,10.4,70
2021-06-03T14:00,20.2,12.6,90
2021-06-03T15:00,20.3,9.4,90
2021-06-03T16:00,20.6,7.7,79
2021-06-03T17:00,20.8,8.2,75
2021-06-03T18:00,20.8,6.7,74
2021-06-03T19:00,19.0,6.6,77
2021-06-03T20:00,17.7,7.1,75
2021-06-03T21:00,17.8,5.9,76
2021-06-03T22:00,17.4,5.8,86
2021-06-03T23:00,17.1,5.1,94
2021-06-04T00:00,16.8,4.8,103
2021-06-04T01:00,16.6,3.8,73
2021-06-04T02:00,16.3,4.7,67
2021-06-04T03:00,15.9,5.2,78
2021-06-04T04:00,15.7,5.4,86
2021-06-04T05:00,15.8,4.0,95
2021-06-04T06:00,16.5,3.3,77
2021-06-04T07:00,17.9,5.1,82
2021-06-04T08:00,19.7,5.8,83
2021-06-04T09:00,20.1,5.8,97
2021-06-04T10:00,20.8,5.2,102
2021-06-04T11:00,22.7,2.8,130
2021-06-04T12:00,24.2,4.8,257
2021-06-04T13:00,22.0,3.6,270
2021-06-04T14:00,21.5,7.4,14
2021-06-04T15:00,20.7,12.0,57
2021-06-04T16:00,20.5,9.7,88
2021-06-04T17:00,20.3,7.9,120
2021-06-04T18:00,19.9,6.0,147
2021-06-04T19:00,19.4,5.4,132
2021-06-04T20:00,18.7,6.2,111
2021-06-04T21:00,18.3,5.7,125
2021-06-04T22:00,17.6,4.4,145
2021-06-04T23:00,17.1,5.1,141
2021-06-05T00:00,16.5,5.7,162
2021-06-05T01:00,15.8,6.6,151
2021-06-05T02:00,14.7,4.3,312
2021-06-05T03:00,15.1,4.3,42
2021-06-05T04:00,14.5,6.3,77
2021-06-05T05:00,14.7,5.9,101
2021-06-05T06:00,14.7,5.1,141
2021-06-05T07:00,14.8,7.6,98
2021-06-05T08:00,15.2,11.5,110
2021-06-05T09:00,15.6,5.8,120
2021-06-05T10:00,17.8,5.0,90
2021-06-05T11:00,20.2,6.6,81
2021-06-05T12:00,21.9,7.8,56
2021-06-05T13:00,22.3,9.2,48
2021-06-05T14:00,22.0,8.4,59
2021-06-05T15:00,22.1,8.6,75
2021-06-05T16:00,21.0,8.7,97
2021-06-05T17:00,20.0,6.2,80
2021-06-05T18:00,19.9,4.4,55
2021-06-05T19:00,19.3,5.3,62
2021-06-05T20:00,17.9,4.4,55
2021-06-05T21:00,17.1,4.5,29
2021-06-05T22:00,16.4,5.4,360
2021-06-05T23:00,15.8,5.8,360
2021-06-06T00:00,15.2,6.5,360
2021-06-06T01:00,14.7,7.6,8
2021-06-06T02:00,14.2,7.1,15
2021-06-06T03:00,13.8,7.2,18
2021-06-06T04:00,13.6,6.2,10
2021-06-06T05:00,14.7,6.5,3
2021-06-06T06:00,16.2,7.3,11
2021-06-06T07:00,18.2,7.7,11
2021-06-06T08:00,19.9,9.0,2
2021-06-06T09:00,21.5,10.8,2
2021-06-06T10:00,22.6,12.6,358
2021-06-06T11:00,23.4,13.8,354
2021-06-06T12:00,24.1,14.0,348
2021-06-06T13:00,24.8,13.7,346
2021-06-06T14:00,25.0,14.5,341
2021-06-06T15:00,24.9,14.2,344
2021-06-06T16:00,23.9,13.7,360
2021-06-06T17:00,22.5,10.4,14
2021-06-06T18:00,22.1,8.4,7
2021-06-06T19:00,21.3,7.1,15
2021-06-06T20:00,19.7,7.4,23
2021-06-06T21:00,18.9,7.0,21
2021-06-06T22:00,18.1,7.2,18
2021-06-06T23:00,17.4,7.6,25
2021-06-07T00:00,16.9,6.5,34
2021-06-07T01:00,17.1,7.4,29
2021-06-07T02:00,16.1,7.1,24
2021-06-07T03:00,15.5,6.0,25
2021-06-07T04:00,15.3,5.9,14
2021-06-07T05:00,16.0,7.6,8
2021-06-07T06:00,17.2,8.3,5
2021-06-07T07:00,18.8,8.3,2
2021-06-07T08:00,20.4,8.3,5
2021-06-07T09:00,21.9,8.4,350
2021-06-07T10:00,23.2,10.2,342
2021-06-07T11:00,24.2,12.2,341
2021-06-07T12:00,24.9,14.1,341
2021-06-07T13:00,25.7,15.8,333
2021-06-07T14:00,25.9,18.0,334
2021-06-07T15:00,25.8,17.4,336
2021-06-07T16:00,25.3,16.3,338
2021-06-07T17:00,24.7,17.2,344
2021-06-07T18:00,23.7,14.8,346
2021-06-07T19:00,22.5,10.4,358
2021-06-07T20:00,21.0,7.6,5
2021-06-07T21:00,20.0,6.8,3
2021-06-07T22:00,19.0,6.6,351
2021-06-07T23:00,18.1,5.6,345
2021-06-08T00:00,17.3,5.5,349
2021-06-08T01:00,16.8,5.1,352
2021-06-08T02:00,16.2,5.1,352
2021-06-08T03:00,15.6,5.1,356
2021-06-08T04:00,15.6,4.7,356
2021-06-08T05:00,16.6,4.7,360
2021-06-08T06:00,18.2,6.2,10
2021-06-08T07:00,19.9,6.8,3
2021-06-08T08:00,21.7,8.7,5
2021-06-08T09:00,23.2,10.0,13
2021-06-08T10:00,24.5,10.4,14
2021-06-08T11:00,25.6,12.2,19
2021-06-08T12:00,26.1,15.1,25
2021-06-08T13:00,25.2,15.6,29
2021-06-08T14:00,24.2,11.3,31
2021-06-08T15:00,24.8,8.0,355
2021-06-08T16:00,25.4,19.8,357
2021-06-08T17:00,22.1,17.3,2
2021-06-08T18:00,22.9,13.7,3
2021-06-08T19:00,21.4,10.8,358
2021-06-08T20:00,20.9,9.7,356
2021-06-08T21:00,20.4,10.3,12
2021-06-08T22:00,18.7,10.5,8
2021-06-08T23:00,17.3,9.9,10
2021-06-09T00:00,16.9,9.3,16
2021-06-09T01:00,16.4,8.4,7
2021-06-09T02:00,15.7,7.6,8
2021-06-09T03:00,15.2,6.8,357
2021-06-09T04:00,15.0,7.6,352
2021-06-09T05:00,15.8,8.4,350
2021-06-09T06:00,17.2,8.7,7
2021-06-09T07:00,18.6,8.6,15
2021-06-09T08:00,20.2,8.2,345
2021-06-09T09:00,21.8,9.5,331
2021-06-09T10:00,23.1,10.1,333
2021-06-09T11:00,24.1,11.0,328
2021-06-09T12:00,24.5,16.7,303
2021-06-09T13:00,21.6,16.1,310
2021-06-09T14:00,24.1,12.0,316
2021-06-09T15:00,24.7,15.3,315
2021-06-09T16:00,23.9,19.1,319
2021-06-09T17:00,22.9,15.8,319
2021-06-09T18:00,22.5,17.1,319
2021-06-09T19:00,21.5,15.0,330
2021-06-09T20:00,19.7,12.2,336
2021-06-09T21:00,18.7,12.1,330
2021-06-09T22:00,17.8,12.6,355
2021-06-09T23:00,17.2,10.9,352
2021-06-10T00:00,16.3,10.0,347
2021-06-10T01:00,15.7,10.6,342
2021-06-10T02:00,15.0,9.9,341
2021-06-10T03:00,14.4,9.0,337
2021-06-10T04:00,13.9,9.2,334
2021-06-10T05:00,14.6,9.8,336
2021-06-10T06:00,16.0,10.0,339
2021-06-10T07:00,17.7,10.1,333
2021-06-10T08:00,19.5,11.2,327
2021-06-10T09:00,21.1,12.3,322
2021-06-10T10:00,22.4,14.0,318
2021-06-10T11:00,23.4,15.3,313
2021-06-10T12:00,24.0,17.1,311
2021-06-10T13:00,24.4,17.6,311
2021-06-10T14:00,24.6,17.1,314
2021-06-10T15:00,24.6,16.8,315
2021-06-10T16:00,24.2,16.9,320
2021-06-10T17:00,22.9,15.4,327
2021-06-10T18:00,22.4,13.8,332
2021-06-10T19:00,21.7,11.9,346
2021-06-10T20:00,20.2,9.8,352
2021-06-10T21:00,19.4,10.9,351
2021-06-10T22:00,18.6,10.1,6
2021-06-10T23:00,17.8,7.6,357
2021-06-11T00:00,17.9,7.6,8
2021-06-11T01:00,16.1,5.4,8
2021-06-11T02:00,16.9,6.2,21
2021-06-11T03:00,16.1,6.6,22
2021-06-11T04:00,15.9,6.1,28
2021-06-11T05:00,16.1,5.2,25
2021-06-11T06:00,16.6,5.2,25
2021-06-11T07:00,17.5,4.6,18
2021-06-11T08:00,18.4,5.8,338
2021-06-11T09:00,20.2,7.5,343
